row,speed,bg_color,humanPaddleSize,aiPaddleSize,humanScore,aiScore,guess,tutorial,practice,rt,trial_index,time_elapsed,trial_type,button_pressed,response,responses,worker_id,fg_color,question,round,phase
5603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2652,98,840947,html-slider-response,NULL,59,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5604,17,mediumorchid,1.2,1,2,0,3,NULL,NULL,NULL,99,858268,pong,NULL,NULL,NULL,5a182f10f2e3460001edc4c3,#3077FF,NULL,24,real-level
5605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1618,100,859888,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,length,0,NULL
5606,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1313,101,861203,html-button-response,1,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,difficulty,0,NULL
5607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4276,102,865481,html-slider-response,NULL,100,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5608,15,mediumorchid,1.9,1,0,0,3,NULL,NULL,NULL,103,882792,pong,NULL,NULL,NULL,5a182f10f2e3460001edc4c3,#3077FF,NULL,25,real-level
5609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1665,104,884459,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,length,0,NULL
5610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1152,105,885612,html-button-response,0,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,difficulty,0,NULL
5611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5124,106,890738,html-slider-response,NULL,50,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5612,13,mediumorchid,1.9,1,0,0,,NULL,NULL,NULL,107,905621,pong,NULL,NULL,NULL,5a182f10f2e3460001edc4c3,#3077FF,NULL,26,real-level
5613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1502,108,907126,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,length,0,NULL
5614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2948,109,910075,html-button-response,0,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,difficulty,0,NULL
5615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3857,110,913934,html-slider-response,NULL,38,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5616,17,mediumorchid,0.5,1,1,0,3,NULL,NULL,NULL,111,933206,pong,NULL,NULL,NULL,5a182f10f2e3460001edc4c3,#3077FF,NULL,27,real-level
5617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1411,112,934619,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,length,0,NULL
5618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3267,113,937888,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,difficulty,0,NULL
5619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2345,114,940235,html-slider-response,NULL,75,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5620,13,mediumorchid,1.2,1,0,0,3,NULL,NULL,NULL,115,957681,pong,NULL,NULL,NULL,5a182f10f2e3460001edc4c3,#3077FF,NULL,28,real-level
5621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1634,116,959317,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,length,0,NULL
5622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4441,117,963760,html-button-response,0,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,difficulty,0,NULL
5623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2641,118,966403,html-slider-response,NULL,63,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5624,15,mediumorchid,0.5,1,0,0,3,NULL,NULL,NULL,119,981557,pong,NULL,NULL,NULL,5a182f10f2e3460001edc4c3,#3077FF,NULL,29,real-level
5625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1634,120,983193,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,length,0,NULL
5626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1007,121,984201,html-button-response,1,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,difficulty,0,NULL
5627,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5442,122,989645,html-slider-response,NULL,67,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5628,13,mediumorchid,0.5,1,0,0,3,NULL,NULL,NULL,123,1004435,pong,NULL,NULL,NULL,5a182f10f2e3460001edc4c3,#3077FF,NULL,30,real-level
5629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1471,124,1005908,html-button-response,2,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,length,0,NULL
5630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1965,125,1007874,html-button-response,1,NULL,NULL,5a182f10f2e3460001edc4c3,NULL,difficulty,0,NULL
5631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2272,126,1010148,html-slider-response,NULL,67,NULL,5a182f10f2e3460001edc4c3,NULL,performance,0,NULL
5632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6359,127,1016510,survey-text,NULL,NULL,"{"Q0":"dont know"}",5a182f10f2e3460001edc4c3,NULL,hypothesis,NULL,NULL
5633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30830,0,30846,html-keyboard-response,NULL,NULL,NULL,5962a5b29955ee00015bce98,NULL,NULL,NULL,NULL
5634,13,#3077FF,1.2,1,0,3,2,1,0,NULL,1,188297,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,NULL,NULL
5635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10809,2,199113,html-keyboard-response,NULL,NULL,NULL,5962a5b29955ee00015bce98,NULL,NULL,NULL,NULL
5636,15,#3077FF,1.2,1,0,2,1,NULL,1,NULL,3,224591,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,NULL,NULL
5637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4108,4,228701,html-keyboard-response,NULL,NULL,NULL,5962a5b29955ee00015bce98,NULL,NULL,NULL,NULL
5638,13,#3077FF,1.9,1,0,0,3,NULL,1,NULL,5,252111,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,NULL,NULL
5639,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2177,6,254290,html-keyboard-response,NULL,NULL,NULL,5962a5b29955ee00015bce98,NULL,NULL,NULL,NULL
5640,15,#3077FF,1.9,1,0,2,1,NULL,NULL,NULL,7,272499,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,1,real-level
5641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6400,8,278906,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1750,9,280660,html-button-response,2,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40529,10,321197,html-slider-response,NULL,14,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5644,17,#3077FF,0.5,1,2,5,1,NULL,NULL,NULL,11,344685,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,2,real-level
5645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2795,12,347485,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1642,13,349128,html-button-response,2,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2991,14,352123,html-slider-response,NULL,14,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5648,15,#3077FF,0.5,1,0,4,3,NULL,NULL,NULL,15,370513,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,3,real-level
5649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2091,16,372609,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1564,17,374176,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2443,18,376621,html-slider-response,NULL,32,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5652,15,#3077FF,0.5,1,0,1,3,NULL,NULL,NULL,19,394768,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,4,real-level
5653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1724,20,396495,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1131,21,397629,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1810,22,399441,html-slider-response,NULL,50,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5656,17,#3077FF,1.2,1,0,3,1,NULL,NULL,NULL,23,422288,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,5,real-level
5657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1475,24,423765,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1055,25,424823,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2093,26,426919,html-slider-response,NULL,30,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5660,13,#3077FF,1.9,1,0,0,3,NULL,NULL,NULL,27,444968,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,6,real-level
5661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4588,28,449560,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36384,29,485948,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3702,30,489654,html-slider-response,NULL,69,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5664,13,#3077FF,0.5,1,0,0,,NULL,NULL,NULL,31,510218,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,7,real-level
5665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1586,32,511807,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2066,33,513874,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99667,34,613559,html-slider-response,NULL,56,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5668,15,#3077FF,1.9,1,0,1,3,NULL,NULL,NULL,35,635316,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,8,real-level
5669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1823,36,637147,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1297,37,638457,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4413,38,642881,html-slider-response,NULL,57,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5672,15,#3077FF,1.2,1,1,3,3,NULL,NULL,NULL,39,663774,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,9,real-level
5673,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1672,40,665449,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1119,41,666570,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1977,42,668550,html-slider-response,NULL,47,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5676,15,#3077FF,0.5,1,1,2,3,NULL,NULL,NULL,43,689981,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,10,real-level
5677,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2484,44,692473,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2105,45,694581,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2692,46,697276,html-slider-response,NULL,50,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5680,13,#3077FF,1.2,1,0,1,3,NULL,NULL,NULL,47,715351,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,11,real-level
5681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2258,48,717613,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1619,49,719234,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17374,50,736612,html-slider-response,NULL,50,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5684,15,#3077FF,1.9,1,1,1,1,NULL,NULL,NULL,51,755153,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,12,real-level
5685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1937,52,757092,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1083,53,758180,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1878,54,760061,html-slider-response,NULL,45,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5688,15,#3077FF,1.9,1,0,2,3,NULL,NULL,NULL,55,780842,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,13,real-level
5689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1987,56,782833,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1180,57,784017,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4231,58,788250,html-slider-response,NULL,47,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5692,15,#3077FF,0.5,1,0,2,,NULL,NULL,NULL,59,806649,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,14,real-level
5693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,60,808039,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5694,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,935,61,808978,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1769,62,810751,html-slider-response,NULL,42,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5696,17,#3077FF,1.2,1,1,0,,NULL,NULL,NULL,63,833634,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,15,real-level
5697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1299,64,834936,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,896,65,835834,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,676,66,836513,html-slider-response,NULL,50,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5700,15,#3077FF,1.2,1,2,5,3,NULL,NULL,NULL,67,855355,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,16,real-level
5701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1647,68,857006,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5702,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1677,69,858684,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2347,70,861037,html-slider-response,NULL,57,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5704,15,#3077FF,1.2,1,0,0,,NULL,NULL,NULL,71,881863,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,17,real-level
5705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1335,72,883201,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,988,73,884192,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4186,74,888381,html-slider-response,NULL,60,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5708,13,#3077FF,1.2,1,0,1,2,NULL,NULL,NULL,75,906316,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,18,real-level
5709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,76,907572,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1015,77,908589,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2271,78,910863,html-slider-response,NULL,64,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5712,15,#3077FF,1.2,1,1,1,2,NULL,NULL,NULL,79,929117,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,19,real-level
5713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1508,80,930628,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2032,81,932663,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2148,82,934814,html-slider-response,NULL,56,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5716,15,#3077FF,1.2,1,0,1,2,NULL,NULL,NULL,83,953270,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,20,real-level
5717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1567,84,954838,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5718,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1225,85,956066,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1811,86,957882,html-slider-response,NULL,58,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5720,13,#3077FF,0.5,1,0,3,,NULL,NULL,NULL,87,976272,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,21,real-level
5721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1567,88,977843,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,973,89,978819,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1829,90,980650,html-slider-response,NULL,59,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5724,13,#3077FF,0.5,1,1,2,3,NULL,NULL,NULL,91,1001819,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,22,real-level
5725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1650,92,1003474,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,978,93,1004453,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1329,94,1005784,html-slider-response,NULL,67,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5728,17,#3077FF,0.5,1,0,7,1,NULL,NULL,NULL,95,1028724,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,23,real-level
5729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2143,96,1030870,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5730,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1291,97,1032164,html-button-response,2,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2115,98,1034282,html-slider-response,NULL,31,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5732,13,#3077FF,0.5,1,0,5,3,NULL,NULL,NULL,99,1052839,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,24,real-level
5733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1588,100,1054430,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1389,101,1055826,html-button-response,2,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1582,102,1057411,html-slider-response,NULL,36,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5736,13,#3077FF,1.2,1,1,0,,NULL,NULL,NULL,103,1075397,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,25,real-level
5737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1665,104,1077065,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1717,105,1078785,html-button-response,2,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5739,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3691,106,1082482,html-slider-response,NULL,43,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5740,17,#3077FF,1.9,1,2,2,3,NULL,NULL,NULL,107,1105891,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,26,real-level
5741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1486,108,1107380,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1167,109,1108551,html-button-response,2,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1942,110,1110495,html-slider-response,NULL,38,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5744,17,#3077FF,1.9,1,0,1,3,NULL,NULL,NULL,111,1133353,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,27,real-level
5745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1394,112,1134750,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1830,113,1136583,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2252,114,1138839,html-slider-response,NULL,56,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5748,15,#3077FF,1.9,1,0,3,3,NULL,NULL,NULL,115,1157170,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,28,real-level
5749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1612,116,1158787,html-button-response,1,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1028,117,1159818,html-button-response,2,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
5751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1709,118,1161531,html-slider-response,NULL,39,NULL,5962a5b29955ee00015bce98,NULL,performance,0,NULL
5752,15,#3077FF,1.9,1,0,1,3,NULL,NULL,NULL,119,1182080,pong,NULL,NULL,NULL,5962a5b29955ee00015bce98,mediumorchid,NULL,29,real-level
5753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1319,120,1183404,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,length,0,NULL
5754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2170,121,1185576,html-button-response,0,NULL,NULL,5962a5b29955ee00015bce98,NULL,difficulty,0,NULL
